"Date"	"am_group"	"amu"
2018-11-01	"Pleuromutilins"	74.248506692146
2018-11-01	"SimPenicillins"	35.9225070318615
2018-11-01	"Tetracyclines"	52.7877456561801
2018-12-01	"Aminoglycosides"	16.8522179207059
2018-12-01	"Amphenicols"	1.4180773566814
2018-12-01	"ExtPenicillins"	19.3383302034926
2018-12-01	"Lincosamides"	13.3656552196052
2018-12-01	"Macrolides"	105.891673273174
2018-12-01	"Pleuromutilins"	66.481664580919
2018-12-01	"SimPenicillins"	35.1295478671092
2018-12-01	"Tetracyclines"	47.9179902255269
2019-01-01	"Aminoglycosides"	18.0399430387003
2019-01-01	"Amphenicols"	1.4308387610015
2019-01-01	"ExtPenicillins"	21.1358704287641
2019-01-01	"Lincosamides"	14.676446681729
2019-01-01	"Macrolides"	120.294738636043
2019-01-01	"Pleuromutilins"	82.9740726708617
2019-01-01	"SimPenicillins"	38.2358376698704
2019-01-01	"Tetracyclines"	53.138889631631
2019-02-01	"Aminoglycosides"	16.5716162070634
2019-02-01	"Amphenicols"	1.5096746582708
2019-02-01	"ExtPenicillins"	20.8429060526665
2019-02-01	"Lincosamides"	14.7357342385778
2019-02-01	"Macrolides"	114.622832129226
2019-02-01	"Pleuromutilins"	81.7483229516474
2019-02-01	"SimPenicillins"	39.8376297436017
2019-02-01	"Tetracyclines"	51.4808828268455
2019-03-01	"Aminoglycosides"	18.7675464085904
2019-03-01	"Amphenicols"	1.5016068247093
2019-03-01	"ExtPenicillins"	20.6517175773341
2019-03-01	"Lincosamides"	13.9879794517235
2019-03-01	"Macrolides"	112.21957829757
2019-03-01	"Pleuromutilins"	73.4921577205634
2019-03-01	"SimPenicillins"	36.3353812057958
2019-03-01	"Tetracyclines"	51.2095424337391
2019-04-01	"Aminoglycosides"	17.8263657530034
2019-04-01	"Amphenicols"	1.5778120292347
2019-04-01	"ExtPenicillins"	21.8071753133888
2019-04-01	"Lincosamides"	15.6290895494858
2019-04-01	"Macrolides"	121.612794628573
2019-04-01	"Pleuromutilins"	85.8361619302092
2019-04-01	"SimPenicillins"	39.5509868418647
2019-04-01	"Tetracyclines"	55.3992293038239
2019-05-01	"Aminoglycosides"	17.1079424481554
2019-05-01	"Amphenicols"	1.5336541416452
2019-05-01	"ExtPenicillins"	20.7384442162892
2019-05-01	"Lincosamides"	13.8158240447426
2019-05-01	"Macrolides"	110.938527056531
2019-05-01	"Pleuromutilins"	70.9954683202119
2019-05-01	"SimPenicillins"	36.2768139141124
2019-05-01	"Tetracyclines"	48.7671718562252
2019-06-01	"Aminoglycosides"	19.3605276446236
2019-06-01	"Amphenicols"	1.700872292761
2019-06-01	"ExtPenicillins"	20.6711889748714
2019-06-01	"Lincosamides"	13.5083774112136
2019-06-01	"Macrolides"	118.940906028449
2019-06-01	"Pleuromutilins"	73.7413405427867
2019-06-01	"SimPenicillins"	36.7434463530612
2019-06-01	"Tetracyclines"	52.642752082609
2019-07-01	"Aminoglycosides"	17.0040312427424
2019-07-01	"Amphenicols"	1.8307954976969
2019-07-01	"ExtPenicillins"	20.1681563361409
2019-07-01	"Lincosamides"	14.888141900958
2019-07-01	"Macrolides"	121.431442925929
2019-07-01	"Pleuromutilins"	74.0529044460961
2019-07-01	"SimPenicillins"	39.6936748835362
2019-07-01	"Tetracyclines"	49.6101867987528
2019-08-01	"Aminoglycosides"	16.9331751794078
2019-08-01	"Amphenicols"	1.8505939543363
2019-08-01	"ExtPenicillins"	19.6822328096122
2019-08-01	"Lincosamides"	13.596457072991
2019-08-01	"Macrolides"	127.34225607872
2019-08-01	"Pleuromutilins"	78.942939509967
2019-08-01	"SimPenicillins"	39.0226931461113
2019-08-01	"Tetracyclines"	51.0028839104042
2019-09-01	"Aminoglycosides"	17.4430870234412
2019-09-01	"Amphenicols"	1.9628126694174
2019-09-01	"ExtPenicillins"	19.6088140488743
2019-09-01	"Lincosamides"	13.523577921738
2019-09-01	"Macrolides"	107.048427583177
2019-09-01	"Pleuromutilins"	63.9286820923561
2019-09-01	"SimPenicillins"	36.8387837524311
2019-09-01	"Tetracyclines"	48.3011839781868
2019-10-01	"Aminoglycosides"	19.0517494543551
2019-10-01	"Amphenicols"	1.9728377196978
2019-10-01	"ExtPenicillins"	19.5790054563776
2019-10-01	"Lincosamides"	14.4811657962334
2019-10-01	"Macrolides"	120.221521934089
2019-10-01	"Pleuromutilins"	63.9894303106959
2019-10-01	"SimPenicillins"	38.4908838606401
2019-10-01	"Tetracyclines"	50.7199240040084
2019-11-01	"Aminoglycosides"	18.8774263358294
2019-11-01	"Amphenicols"	1.8955466410911
2019-11-01	"ExtPenicillins"	20.6986169405795
2019-11-01	"Lincosamides"	13.6260654439501
2019-11-01	"Macrolides"	107.696699273906
2019-11-01	"Pleuromutilins"	84.7276465578853
2019-11-01	"SimPenicillins"	38.7242113317895
2019-11-01	"Tetracyclines"	45.9987726104596
2019-12-01	"Aminoglycosides"	17.11188119634
2019-12-01	"Amphenicols"	1.6470666292788
2019-12-01	"ExtPenicillins"	19.4666365074187
2019-12-01	"Lincosamides"	13.917354790679
2019-12-01	"Macrolides"	111.012915531878
2019-12-01	"Pleuromutilins"	73.1215101097605
2019-12-01	"SimPenicillins"	38.5622981247244
2019-12-01	"Tetracyclines"	44.6823500045191
2020-01-01	"Aminoglycosides"	18.031141609239
2020-01-01	"Amphenicols"	1.9186496794928
2020-01-01	"ExtPenicillins"	20.9305726323339
2020-01-01	"Lincosamides"	15.8175041871715
2020-01-01	"Macrolides"	110.073572235174
2020-01-01	"Pleuromutilins"	67.6325707364739
2020-01-01	"SimPenicillins"	39.6636618983634
2020-01-01	"Tetracyclines"	48.5327909589153
2020-02-01	"Aminoglycosides"	17.6970395124512
2020-02-01	"Amphenicols"	1.514018279534
2020-02-01	"ExtPenicillins"	20.2431832267853
2020-02-01	"Lincosamides"	15.1910942877735
2020-02-01	"Macrolides"	108.55889346248
2020-02-01	"Pleuromutilins"	65.0037718494634
2020-02-01	"SimPenicillins"	40.8984145369456
2020-02-01	"Tetracyclines"	48.4662903228086
2020-03-01	"Aminoglycosides"	19.4751250695869
2020-03-01	"Amphenicols"	1.6384534622988
2020-03-01	"ExtPenicillins"	21.5075482533764
2020-03-01	"Lincosamides"	14.9469716986784
2020-03-01	"Macrolides"	102.744515132723
2020-03-01	"Pleuromutilins"	68.2675713232904
2020-03-01	"SimPenicillins"	37.8081035720583
2020-03-01	"Tetracyclines"	47.0217613242112
2020-04-01	"Aminoglycosides"	20.7013335048607
2020-04-01	"Amphenicols"	1.7954690388832
2020-04-01	"ExtPenicillins"	24.1183343648024
2020-04-01	"Lincosamides"	14.9072313089489
2020-04-01	"Macrolides"	113.114599046207
2020-04-01	"Pleuromutilins"	86.2443107266698
2020-04-01	"SimPenicillins"	42.1712322443562
2020-04-01	"Tetracyclines"	50.6667198326364
2020-05-01	"Aminoglycosides"	17.8522543859545
2020-05-01	"Amphenicols"	1.9216677626124
2020-05-01	"ExtPenicillins"	23.355905278255
2020-05-01	"Lincosamides"	14.6510814233063
2020-05-01	"Macrolides"	102.814460619109
2020-05-01	"Pleuromutilins"	81.376663717244
2020-05-01	"SimPenicillins"	37.641001277483
2020-05-01	"Tetracyclines"	45.3360127363024
2020-06-01	"Aminoglycosides"	18.8327049959154
2020-06-01	"Amphenicols"	1.9978615539329
2020-06-01	"ExtPenicillins"	24.4366875578236
2020-06-01	"Lincosamides"	17.0289269536125
2020-06-01	"Macrolides"	117.292202012239
2020-06-01	"Pleuromutilins"	73.5514364185527
2020-06-01	"SimPenicillins"	41.3392165225495
2020-06-01	"Tetracyclines"	50.9217775688034
2020-07-01	"Aminoglycosides"	19.3685546022497
2020-07-01	"Amphenicols"	2.4517586374767
2020-07-01	"ExtPenicillins"	23.628840228025
2020-07-01	"Lincosamides"	15.2450461280688
2020-07-01	"Macrolides"	107.217972719649
2020-07-01	"Pleuromutilins"	70.5628918137881
2020-07-01	"SimPenicillins"	41.5991077245079
2020-07-01	"Tetracyclines"	48.3979897401382
2020-08-01	"Aminoglycosides"	18.0494637058322
2020-08-01	"Amphenicols"	1.7929664700181
2020-08-01	"ExtPenicillins"	24.460521078442
2020-08-01	"Lincosamides"	15.933230148429
2020-08-01	"Macrolides"	117.140549343734
2020-08-01	"Pleuromutilins"	81.323361543889
2020-08-01	"SimPenicillins"	38.8768156257845
2020-08-01	"Tetracyclines"	50.2473807244897
2020-09-01	"Aminoglycosides"	18.5849009318735
2020-09-01	"Amphenicols"	2.2815202194051
2020-09-01	"ExtPenicillins"	24.0802489129252
2020-09-01	"Lincosamides"	14.4301213500269
2020-09-01	"Macrolides"	107.246973779867
2020-09-01	"Pleuromutilins"	66.3080948623187
2020-09-01	"SimPenicillins"	38.9304653581488
2020-09-01	"Tetracyclines"	48.6355059428535
2020-10-01	"Aminoglycosides"	18.3270589465407
2020-10-01	"Amphenicols"	1.9593860566143
2020-10-01	"ExtPenicillins"	23.1293262678883
2020-10-01	"Lincosamides"	13.4233442707394
2020-10-01	"Macrolides"	103.801244258906
2020-10-01	"Pleuromutilins"	64.4685361712162
2020-10-01	"SimPenicillins"	36.8839160982275
2020-10-01	"Tetracyclines"	45.3927623853987
2020-11-01	"Aminoglycosides"	19.1055814134713
2020-11-01	"Amphenicols"	2.3193913867601
2020-11-01	"ExtPenicillins"	21.2841180752386
2020-11-01	"Lincosamides"	15.3054680301577
2020-11-01	"Macrolides"	100.687902000016
2020-11-01	"Pleuromutilins"	60.9397345298066
2020-11-01	"SimPenicillins"	38.2191016638608
2020-11-01	"Tetracyclines"	46.7050342693468
2020-12-01	"Aminoglycosides"	19.093816509814
2020-12-01	"Amphenicols"	2.1042834686913
2020-12-01	"ExtPenicillins"	23.0520612300114
2020-12-01	"Lincosamides"	13.7976246328446
2020-12-01	"Macrolides"	101.724794703677
2020-12-01	"Pleuromutilins"	62.4492262945143
2020-12-01	"SimPenicillins"	40.4883936968289
2020-12-01	"Tetracyclines"	44.310989316774
2021-01-01	"Aminoglycosides"	17.9580307836263
2021-01-01	"Amphenicols"	2.104117033804
2021-01-01	"ExtPenicillins"	22.6712431631217
2021-01-01	"Lincosamides"	14.2058137606049
2021-01-01	"Macrolides"	93.9935931049931
2021-01-01	"Pleuromutilins"	60.3411058764594
2021-01-01	"SimPenicillins"	40.1910187506106
2021-01-01	"Tetracyclines"	41.8880460377999
2021-02-01	"Aminoglycosides"	18.389841394311
2021-02-01	"Amphenicols"	1.9056976086645
2021-02-01	"ExtPenicillins"	22.5290119104879
2021-02-01	"Lincosamides"	15.6584048768993
2021-02-01	"Macrolides"	96.5173084658439
2021-02-01	"Pleuromutilins"	66.5534111200227
2021-02-01	"SimPenicillins"	41.6207242058279
2021-02-01	"Tetracyclines"	45.0756335562633
2021-03-01	"Aminoglycosides"	19.4742987667713
2021-03-01	"Amphenicols"	2.1930822076652
2021-03-01	"ExtPenicillins"	22.4556453173632
2021-03-01	"Lincosamides"	13.5885185508735
2021-03-01	"Macrolides"	100.101066101945
2021-03-01	"Pleuromutilins"	64.7617160824325
2021-03-01	"SimPenicillins"	42.1986608291303
2021-03-01	"Tetracyclines"	45.2869226233893
2021-04-01	"Aminoglycosides"	17.4251183550522
2021-04-01	"Amphenicols"	2.4852893113808
2021-04-01	"ExtPenicillins"	20.8923889293112
2021-04-01	"Lincosamides"	15.2393033703208
2021-04-01	"Macrolides"	99.7650529435278
2021-04-01	"Pleuromutilins"	63.0163267065605
2021-04-01	"SimPenicillins"	43.0684186771743
2021-04-01	"Tetracyclines"	44.0556324994446
2021-05-01	"Aminoglycosides"	18.9239765814865
2021-05-01	"Amphenicols"	2.593960870544
2021-05-01	"ExtPenicillins"	20.8253917458528
2021-05-01	"Lincosamides"	13.8588625376242
2021-05-01	"Macrolides"	93.780695746504
2021-05-01	"Pleuromutilins"	60.5733675379523
2021-05-01	"SimPenicillins"	40.9916448027252
2021-05-01	"Tetracyclines"	44.5043313963029
2021-06-01	"Aminoglycosides"	19.5484638638716
2021-06-01	"Amphenicols"	2.9101853387907
2021-06-01	"ExtPenicillins"	23.686504226686
2021-06-01	"Lincosamides"	14.5280760666182
2021-06-01	"Macrolides"	106.424833413993
2021-06-01	"Pleuromutilins"	69.3073495577223
2021-06-01	"SimPenicillins"	45.5856938426153
2021-06-01	"Tetracyclines"	49.6604549787379
2021-07-01	"Aminoglycosides"	17.973961794731
2021-07-01	"Amphenicols"	2.741249006087
2021-07-01	"ExtPenicillins"	21.3914233840841
2021-07-01	"Lincosamides"	13.500757286024
2021-07-01	"Macrolides"	97.9731603644032
2021-07-01	"Pleuromutilins"	75.2929956407087
2021-07-01	"SimPenicillins"	43.1171637546542
2021-07-01	"Tetracyclines"	45.4444034766378
2021-08-01	"Aminoglycosides"	19.4503693243335
2021-08-01	"Amphenicols"	4.379641817856
2021-08-01	"ExtPenicillins"	22.0752941636245
2021-08-01	"Lincosamides"	14.6549327153927
2021-08-01	"Macrolides"	100.767391935292
2021-08-01	"Pleuromutilins"	67.6487698636105
2021-08-01	"SimPenicillins"	40.3674984420159
2021-08-01	"Tetracyclines"	46.9593534389822
2021-09-01	"Aminoglycosides"	19.443809727578
2021-09-01	"Amphenicols"	3.7425798482677
2021-09-01	"ExtPenicillins"	21.7430846286516
2021-09-01	"Lincosamides"	14.1581205431135
2021-09-01	"Macrolides"	102.107261720308
2021-09-01	"Pleuromutilins"	74.1074016320913
2021-09-01	"SimPenicillins"	42.7111776683641
2021-09-01	"Tetracyclines"	45.7323591979985
2021-10-01	"Aminoglycosides"	18.5804093174753
2021-10-01	"Amphenicols"	3.1373938804044
2021-10-01	"ExtPenicillins"	22.2108062914194
2021-10-01	"Lincosamides"	14.6370116326639
2021-10-01	"Macrolides"	85.7694490873569
2021-10-01	"Pleuromutilins"	65.8919366701944
2021-10-01	"SimPenicillins"	39.3091782514338
2021-10-01	"Tetracyclines"	41.8371106076417
2021-11-01	"Aminoglycosides"	18.969646786134
2021-11-01	"Amphenicols"	2.7219294092238
2021-11-01	"ExtPenicillins"	19.5567624055039
2021-11-01	"Lincosamides"	16.0064604352056
2021-11-01	"Macrolides"	106.484649346925
2021-11-01	"Pleuromutilins"	62.8713248958383
2021-11-01	"SimPenicillins"	40.8105608439872
2021-11-01	"Tetracyclines"	46.1805428794489
2021-12-01	"Aminoglycosides"	17.7635668128577
2021-12-01	"Amphenicols"	2.4802302863936
2021-12-01	"ExtPenicillins"	18.8677350171951
2021-12-01	"Lincosamides"	16.4327048979169
2021-12-01	"Macrolides"	92.5266166386709
2021-12-01	"Pleuromutilins"	63.9838379249801
2021-12-01	"SimPenicillins"	40.6247635880025
2021-12-01	"Tetracyclines"	41.2823330981593
2022-01-01	"Aminoglycosides"	18.3622142186413
2022-01-01	"Amphenicols"	2.3308639679122
2022-01-01	"ExtPenicillins"	17.510396361594
2022-01-01	"Lincosamides"	15.0151636523716
2022-01-01	"Macrolides"	96.9234313517442
2022-01-01	"Pleuromutilins"	69.2418702027542
2022-01-01	"SimPenicillins"	39.469872425884
2022-01-01	"Tetracyclines"	40.2684488771785
2022-02-01	"Aminoglycosides"	18.2241206166931
2022-02-01	"Amphenicols"	2.5523680173389
2022-02-01	"ExtPenicillins"	18.6598343543771
2022-02-01	"Lincosamides"	15.8908286336688
2022-02-01	"Macrolides"	97.0698720417559
2022-02-01	"Pleuromutilins"	66.5523789960357
2022-02-01	"SimPenicillins"	42.1602825464709
2022-02-01	"Tetracyclines"	42.643574662569
2022-03-01	"Aminoglycosides"	17.0139268894246
2022-03-01	"Amphenicols"	2.2537154154529
2022-03-01	"ExtPenicillins"	19.2932215997869
2022-03-01	"Lincosamides"	16.1761239282571
2022-03-01	"Macrolides"	92.0011880493882
2022-03-01	"Pleuromutilins"	69.7029263874037
2022-03-01	"SimPenicillins"	41.2620166982858
2022-03-01	"Tetracyclines"	43.0381438848858
2022-04-01	"Aminoglycosides"	18.3819770855279
2022-04-01	"Amphenicols"	2.3160963541538
2022-04-01	"ExtPenicillins"	17.6671096760509
2022-04-01	"Lincosamides"	15.9015502067239
2022-04-01	"Macrolides"	96.2184721770874
2022-04-01	"Pleuromutilins"	57.6682089272187
2022-04-01	"SimPenicillins"	38.8442273286875
2022-04-01	"Tetracyclines"	40.1509082505819
2022-05-01	"Aminoglycosides"	18.9923927182885
2022-05-01	"Amphenicols"	2.2949072257686
2022-05-01	"ExtPenicillins"	18.2005067793568
2022-05-01	"Lincosamides"	15.7723180061045
2022-05-01	"Macrolides"	97.5660640426884
2022-05-01	"Pleuromutilins"	54.71468826968
2022-05-01	"SimPenicillins"	39.6650234265527
2022-05-01	"Tetracyclines"	42.8916526193676
2022-06-01	"Aminoglycosides"	19.6493800889578
2022-06-01	"Amphenicols"	2.9552892715939
2022-06-01	"ExtPenicillins"	20.1590407704306
2022-06-01	"Lincosamides"	16.9373161131911
2022-06-01	"Macrolides"	103.779372643964
2022-06-01	"Pleuromutilins"	66.1303214722641
2022-06-01	"SimPenicillins"	41.3550057176428
2022-06-01	"Tetracyclines"	44.887791872637
2022-07-01	"Aminoglycosides"	19.186278234053
2022-07-01	"Amphenicols"	2.4785696667977
2022-07-01	"ExtPenicillins"	17.4097052584567
2022-07-01	"Lincosamides"	15.8754267996833
2022-07-01	"Macrolides"	98.3076629150503
2022-07-01	"Pleuromutilins"	56.1583388024691
2022-07-01	"SimPenicillins"	40.63973555208
2022-07-01	"Tetracyclines"	48.2018663521286
2022-08-01	"Aminoglycosides"	22.0164631489723
2022-08-01	"Amphenicols"	2.426166419043
2022-08-01	"ExtPenicillins"	16.8196139634025
2022-08-01	"Lincosamides"	17.1368688568739
2022-08-01	"Macrolides"	99.2522743704547
2022-08-01	"Pleuromutilins"	62.3164138861594
2022-08-01	"SimPenicillins"	38.2949622760779
2022-08-01	"Tetracyclines"	44.9092012388575
2022-09-01	"Aminoglycosides"	23.860929982905
2022-09-01	"Amphenicols"	2.1468498929423
2022-09-01	"ExtPenicillins"	16.4667958810498
2022-09-01	"Lincosamides"	17.4870127509773
2022-09-01	"Macrolides"	110.663136144955
2022-09-01	"Pleuromutilins"	65.1607344058337
2022-09-01	"SimPenicillins"	41.5456598526207
2022-09-01	"Tetracyclines"	44.8816224144188
2022-10-01	"Aminoglycosides"	25.141940558307
2022-10-01	"Amphenicols"	2.334882339217
2022-10-01	"ExtPenicillins"	16.8209301455082
2022-10-01	"Lincosamides"	17.358916698599
2022-10-01	"Macrolides"	96.6049975483229
2022-10-01	"Pleuromutilins"	57.3623993915258
2022-10-01	"SimPenicillins"	38.4456480101248
2022-10-01	"Tetracyclines"	44.7530243427723
2022-11-01	"Aminoglycosides"	32.9026899566067
2022-11-01	"Amphenicols"	2.3793032614967
2022-11-01	"ExtPenicillins"	16.172312775199
2022-11-01	"Lincosamides"	18.4536592490356
2022-11-01	"Macrolides"	112.25958732902
2022-11-01	"Pleuromutilins"	56.078645575805
2022-11-01	"SimPenicillins"	40.8180554620547
2022-11-01	"Tetracyclines"	49.8427904678225
2022-12-01	"Aminoglycosides"	28.9781731007767
2022-12-01	"Amphenicols"	2.0933592481232
2022-12-01	"ExtPenicillins"	16.3949213361711
2022-12-01	"Lincosamides"	18.3526038437409
2022-12-01	"Macrolides"	103.826120314554
2022-12-01	"Pleuromutilins"	59.2754868335454
2022-12-01	"SimPenicillins"	41.2395147991005
2022-12-01	"Tetracyclines"	42.2773056508095
